,Name,Identity,Alignment,Gender,Status,Year
15204,Ulysses Klaw (Earth-616),Public,Bad,Male,Deceased,1966.0
15205,Ulysses Klaw (Heroes Reborn) (Earth-616),,Bad,Male,Living,1997.0
15206,Ulysses Lugman (Earth-616),Secret,Bad,Male,Living,1987.0
15207,Ulysses Lugman (Skrull) (Earth-616),Secret,Bad,Male,Deceased,2008.0
15208,Ulysses Sojourner (Earth-616),,Bad,Male,Living,1999.0
15209,Umar (Earth-616),Public,Bad,Female,Living,1966.0
15210,Umberto Safilios (Earth-616),No Dual,Bad,Male,Deceased,1989.0
15211,Umbra (Earth-616),Public,Bad,Male,Deceased,1986.0
15212,Umbu (Earth-616),Secret,Bad,,Living,1968.0
15213,Un-Human (Earth-616),Secret,Bad,Male,Living,1968.0
15214,Una (Earth-616),Public,Good,Female,Deceased,1967.0
15215,Una-Rogg (Earth-616),Public,Bad,Female,Living,2001.0
15216,Unam (Earth-616),Secret,Good,Male,Deceased,1983.0
15217,Unarmed Training Automaton 110 (Earth-616),,,Male,Living,2006.0
15218,Unbeing (Earth-616),Secret,Bad,,Living,1991.0
15219,Uncegila (Earth-616),Secret,Bad,,Deceased,1992.0
15220,Uncle Ben (Earth-616),,,Male,Living,1962.0
15221,Undar (Earth-616),Public,,Male,Deceased,2010.0
15222,Undertow (Surf) (Earth-616),Secret,,Male,Living,1989.0
15223,Uni-Mind (Earth-616),Secret,Good,,Living,1977.0
15224,Unicorn (Hobgoblin) (Earth-616),Secret,Bad,Male,Living,2013.0
15225,Union (Dark Gods) (Earth-616),,Bad,,Living,1999.0
15226,Unipar (Earth-616),Public,Bad,Male,Living,1987.0
15227,Unit (Earth-616),Secret,Bad,Male,Living,2010.0
15228,Unn (Earth-616),,Bad,Female,Living,1986.0
15229,Unnthinnk (Earth-616),Secret,Bad,Male,Living,1981.0
15230,Uno (Parnormal Law Enforcer) (Earth-616),Secret,,Female,Living,1994.0
15231,Unspoken (Earth-616),Secret,Neutral,Male,Living,2009.0
15232,Unum (Earth-616),Secret,Bad,Female,Living,2009.0
15233,Uproar (Earth-616),,Bad,Male,Living,1990.0
15234,Uranium (Element) (Earth-616),,Bad,,Living,1997.0
15235,Uranos (Earth-616),,,Male,Living,1980.0
15236,Uranus Bliss (Earth-616),Public,Neutral,Female,Living,1979.0
15237,Uravo (Earth-616),Secret,Neutral,Female,Living,2011.0
15238,Urd (Earth-616),No Dual,Good,Female,Living,1964.0
15239,Uri Geller (Earth-616),No Dual,Good,Male,Living,1976.0
15240,Uriel (Angel) (Earth-616),Secret,Good,Male,Living,1998.0
15241,Uriel Worthington (Earth-616),Secret,Bad,Male,Deceased,2013.0
15242,Urizen Ul'var (Earth-616),Public,Good,Male,Living,
15243,Uroc (Earth-616),Secret,,Male,Living,1989.0
15244,Ursa the Man-Bear (Earth-616),Secret,Bad,Male,Living,1972.0
15245,Urson-Wellz (Earth-616),,Good,Male,Living,1994.0
15246,Ursula (Earth-616),Secret,Good,Female,Deceased,1997.0
15247,Ursula (Nazi) (Earth-616),Secret,Bad,Female,Deceased,2009.0
15248,Ursula (Swiss) (Earth-616),Secret,Good,Female,Living,1992.0
15249,Ursula Richards (Earth-616),Public,Good,Female,Living,1981.0
15250,Urthona (Earth-616),,Bad,Male,Living,1986.0
15251,Ushas (Earth-616),Secret,,Female,Living,1975.0
15252,Utama Somchart (Earth-616),,,Male,Living,1999.0
15253,Utand (Earth-616),,Bad,Male,Living,1990.0
15254,Utgard-Loki (Earth-616),Secret,Bad,Male,Living,1978.0
15255,Uthana Thoth (Earth-616),Public,Bad,Male,Living,2010.0
15256,Uthar (Earth-616),,,Male,Living,1982.0
15257,Uzi (Grip) (Earth-616),Secret,Bad,Male,Living,1990.0
15258,V'Zarr-Than (Earth-616),,Bad,Male,Living,1981.0
15259,V'lrym (Earth-616),Secret,Bad,Male,Living,2008.0
15260,V-2 (Earth-616),Secret,,Female,Deceased,1999.0
15261,V-3 (Earth-616),Secret,,Male,Living,1999.0
15262,V-4 (Earth-616),Secret,,Male,Living,1999.0
15263,V-5 (Earth-616),Secret,,Male,Deceased,1999.0
15264,V-6 (Earth-616),Secret,Good,Male,Deceased,1999.0
15265,V-7 (Earth-616),Secret,,Male,Deceased,1999.0
15266,V-8 (Earth-616),Secret,,Male,Deceased,1999.0
15267,VOR\/TEX (Earth-616),,Bad,,Living,1993.0
15268,VaDrann (Earth-616),Public,Bad,Male,Living,2008.0
15269,VaRikk (Earth-616),Secret,Bad,Male,Living,2008.0
15270,Vaalu (Earth-616),No Dual,Neutral,Male,Living,1987.0
15271,Vacuum (Earth-616),,,Male,Living,1995.0
15272,Vague (Earth-616),Secret,Bad,Female,Living,1992.0
15273,Vaipala Rani (Earth-616),,Neutral,Female,Living,2010.0
15274,Vakume (Earth-616),Secret,Good,Male,Living,1977.0
15275,Val (Earth-616),Public,Good,Male,Living,2000.0
15276,Val Adair (Earth-616),Public,Bad,Male,Living,1978.0
15277,Val Rhymin (Earth-616),Public,Bad,Male,Living,2008.0
15278,Val Ventura (Earth-616),Secret,Good,Male,Living,1989.0
15279,Val-Larr (Earth-616),Secret,Good,Male,Living,1970.0
15280,Val-Or (Earth-616),Public,Good,Male,Living,1988.0
15281,Valdemar Tykkio (Earth-616),Secret,Bad,Male,Deceased,1985.0
15282,Valdor (Earth-616),Public,Good,Male,Living,1988.0
15283,Valentin Shatalov (Earth-616),Secret,Neutral,Male,Living,1990.0
15284,Valentina Allegra de Fontaine (Earth-616),Secret,Neutral,Female,Living,1967.0
15285,Valentina Allegra de Fontaine (Heroes Reborn) (Earth-616),,Good,Female,Living,1996.0
15286,Valentina Allegra de Fontaine (Skrull) (Earth-616),Secret,Bad,Female,Living,2008.0
15287,Valentina Tupulov (Earth-616),,,Female,Living,1989.0
15288,Valeria (Fifth Dimension) (Earth-616),,Good,Female,Living,1962.0
15289,Valeria (Hyborian Era) (Earth-616),Public,,Female,Living,
15290,Valeria (Latverian) (Earth-616),No Dual,Neutral,Female,Deceased,1969.0
15291,Valeria Richards (Earth-616),No Dual,Good,Female,Living,2002.0
15292,Valeria Toomes (Earth-616),No Dual,,Female,Living,2004.0
15293,Valerie Barnhardt (Earth-616),Secret,Neutral,Female,Deceased,2001.0
15294,Valerie Campbell (Earth-616),No Dual,Good,Female,Living,1977.0
15295,Valerie Cooper (Earth-616),Public,Good,Female,Living,1983.0
15296,Valerie Martin (Earth-616),Secret,Good,Female,Living,2006.0
15297,Valerie Toomes (Earth-616),,,Female,Living,2004.0
15298,Valgoth (Earth-616),Secret,Good,,Deceased,1984.0
15299,Vali (Earth-616),,,Male,Living,1980.0
15300,Vali Halfling (Earth-616),Secret,Bad,Male,Living,1991.0
15301,Validator (Earth-616),Secret,Good,Female,Living,2013.0
15302,Valinor (Earth-616),Public,Neutral,Male,Living,1979.0
15303,Valka (Earth-616),,,,Living,
15304,Valkin (Earth-616),Secret,Good,Male,Living,1940.0
15305,Valkyrie (Heroes Reborn) (Earth-616),,Bad,Female,Living,1997.0
15306,Valkyrie (Thor's Madness Embodied) (Earth-616),Secret,,Female,Deceased,1993.0
15307,Valtorr (Earth-616),Secret,Neutral,,Living,1993.0
15308,Valtrauta (Earth-616),Secret,Good,Female,Living,1963.0
15309,Vampire (Earth-616),Secret,Bad,Male,Living,1940.0
15310,Vampiro (Eternal) (Earth-616),Public,Good,Male,Living,1979.0
15311,Vampiro (Larcenous Three) (Earth-616),Secret,Bad,Male,Deceased,1999.0
15312,Vampyr (Earth-616),Secret,Neutral,Male,Deceased,2001.0
15313,Vanadium (Element) (Earth-616),,Bad,,Living,1997.0
15314,Vanadium (Human) (Earth-616),,Bad,,Living,1979.0
15315,Vance Astrovik (Earth-616),Public,Good,Male,Living,1975.0
15316,Vance Coburn (Earth-616),Public,Bad,Male,Living,1943.0
15317,Vandal (Earth-616),Secret,Bad,Male,Living,1994.0
15318,Vandoom's Monster (Earth-616),Secret,Bad,Male,Living,1961.0
15319,Vane (Earth-616),Secret,Good,Male,Living,2005.0
15320,Vanessa (Earth-616),Secret,Good,Female,Living,2004.0
15321,Vanessa Baker (Earth-616),,,Female,Living,2012.0
15322,Vanessa Brooks (Earth-616),Public,Neutral,Female,Deceased,1973.0
15323,Vanessa Carlysle (Earth-616),Secret,Neutral,Female,Living,1991.0
15324,Vanessa Fisk (Earth-616),No Dual,Neutral,Female,Deceased,1969.0
15325,Vanessa Tooks (Earth-616),Public,Good,Female,Living,1982.0
15326,Vanisher (Earth-616),Secret,Neutral,Male,Living,1963.0
15327,Vanium (Earth-616),Public,Good,Male,Living,2000.0
15328,Vanna (Earth-616),,Bad,Male,Living,1964.0
15329,Vanna Herald (Earth-616),Public,Neutral,Female,Deceased,1987.0
15330,Vanna White (Earth-616),No Dual,Bad,Female,Living,1988.0
15331,Vanza (Earth-616),Public,Good,Female,Living,1944.0
15332,Vapora (Earth-616),Secret,Bad,Female,Living,
15333,Varanus (Earth-616),,Bad,Male,Living,1974.0
15334,Varcolac (Earth-616),,Bad,Male,Living,1973.0
15335,Varen David (Earth-616),Public,Good,Male,Living,1940.0
15336,Varga (Earth-616),Public,Neutral,Male,Living,1984.0
15337,Vargas (Earth-616),Secret,Bad,Male,Deceased,2001.0
15338,Varnae (Earth-616),Secret,Bad,Male,Living,1982.0
15339,Varney (Mortimer) (Earth-616),Public,,Male,Living,1990.0
15340,Varthog (Earth-616),,Bad,Male,Living,1986.0
15341,Vartu (Earth-616),,Bad,Male,Deceased,1996.0
15342,Vashti Cleito-Son (Earth-616),Secret,Good,Male,Living,1965.0
15343,Vasili Dassaiev (Earth-616),Secret,Bad,Male,Living,2010.0
15344,Vasily Karpov (Earth-616),Public,Neutral,Male,Living,2005.0
15345,Vassily Ilyich Ulyanov (Earth-616),Public,Bad,Male,Living,2004.0
15346,Vassily Khandruvitch (Earth-616),No Dual,,Male,Living,1979.0
15347,Vault (Hellbent) (Earth-616),Secret,,Male,Living,1994.0
15348,Vayle (Earth-616),Public,Good,Male,Living,2007.0
15349,Vayor (Earth-616),No Dual,Bad,Male,Living,
15350,Vayos (Earth-616),No Dual,Bad,Male,Living,2007.0
15351,Ve Borson (Earth-616),,Good,Male,Deceased,1963.0
15352,Ve'ehalo (Earth-616),Public,,Male,Living,1990.0
15353,Vector (Ascendants) (Earth-616),Secret,Good,Female,Living,
15354,Veda (Corporation) (Earth-616),Secret,Bad,Female,Living,1977.0
15355,Veeda Leebre (Earth-616),Public,Neutral,Male,Living,1996.0
15356,Veeg (Earth-616),Secret,,Male,Living,1999.0
15357,Vega-Superior (Earth-616),Secret,Bad,,Deceased,1990.0
15358,Vegas (Earth-616),Secret,,Male,Living,2005.0
15359,Veil (Corporation) (Earth-616),Secret,Bad,Female,Living,2006.0
15360,Veil (Desert Sword) (Earth-616),Secret,Bad,Female,Deceased,1991.0
15361,Velasquesa (Earth-616),Public,Bad,Male,Deceased,1947.0
15362,Velmax (Earth-616),Secret,Good,Male,Deceased,2000.0
15363,Vengeance (Kowalski) (Earth-616),Secret,Bad,Male,Living,2008.0
15364,Venkat Katregadda (Earth-616),Secret,Bad,Male,Living,1999.0
15365,Venom (Symbiote) (Earth-616),Known to Authorities,Neutral,Agender,Living,1984.0
15366,Venom (Symbiote) (Mania) (Earh-616),,Neutral,Agender,Living,2003.0
15367,Venus (Siren) (Earth-616),Secret,Good,Female,Living,2006.0
15368,Vera Cantor (Earth-616),Public,Good,Female,Living,1966.0
15369,Vera Gemini (Earth-616),Secret,Bad,Female,Living,1978.0
15370,Vera Vidal (Earth-616),Secret,,Female,Living,2007.0
15371,Veranke (Earth-616),No Dual,Bad,Female,Deceased,2005.0
15372,Verdandi (Earth-616),No Dual,Good,Female,Living,1964.0
15373,Verdelet (Earth-616),,Bad,Male,Living,1994.0
15374,Verg (Earth-616),No Dual,Neutral,Male,Deceased,2010.0
15375,Veritas (Earth-616),,Neutral,Male,Living,1967.0
15376,Veritina (Earth-616),No Dual,Neutral,Female,Deceased,2013.0
15377,Veritus (Earth-616),Public,,Male,Living,1999.0
15378,Verity Willis (Earth-616),No Dual,Neutral,Female,Living,
15379,Verminus Rex (Earth-616),,Bad,Male,Living,1997.0
15380,Vern (Spider-Man) (Earth-616),,,Male,Living,2008.0
15381,Verna Maijus (Earth-616),Public,Neutral,Female,Living,1952.0
15382,Vernon Brooks (Earth-1610),No Dual,Good,Male,Living,
15383,Vernon Reaves (Earth-616),Secret,Neutral,Male,Deceased,2001.0
15384,Vernon van Dyne (Earth-616),Public,,Male,Deceased,1963.0
15385,Veron (Earth-616),,,,Living,1977.0
15386,Veronica Benning (Earth-616),Public,Good,Female,Living,1993.0
15387,Veronica Dultry (Earth-616),Secret,Bad,Female,Living,1975.0
15388,Veronica King (Earth-616),No Dual,Good,Female,Living,2006.0
15389,Veronica Langkowski (Earth-616),Public,Bad,Female,Living,1988.0
15390,Veronica Stryker (Earth-616),,,Female,Living,1992.0
15391,Veronica Vogue (Earth-616),Public,,Female,Living,1964.0
15392,Veronica von Frankenstein (Earth-616),Public,Good,Female,Living,1975.0
15393,Verre (Earth-616),Secret,Bad,Female,Living,2009.0
15394,Verrill Shark (Earth-616),Secret,Bad,Male,Living,1947.0
15395,Version of the Molecule Man (Earth-616),Public,Bad,,Living,1976.0
15396,Vertigo (Salem's Seven) (Earth-616),Secret,Good,Female,Living,1977.0
15397,Vertigo (Savage Land Mutate) (Earth-616),Secret,Bad,Female,Deceased,1982.0
15398,Vesper (Legion of Vengeance) (Earth-616),Secret,Bad,Female,Living,1992.0
15399,Vessel (Earth-616),Secret,Bad,Male,Deceased,1995.0
15400,Vessila (Earth-616),Public,Good,Female,Living,1997.0
15401,Vette (Earth-616),Secret,,Female,Living,2008.0
15402,Vex (Coven) (Earth-616),Secret,Bad,Male,Deceased,1993.0
15403,Vibrato (Earth-616),Secret,Bad,Male,Living,1992.0
15404,Vic Chalker (Earth-616),Secret,Bad,Male,Deceased,1991.0
15405,Vic Duval (Earth-616),Public,Bad,Male,Living,1942.0
15406,Vic Marcus (Earth-616),Secret,Good,Male,Living,2005.0
15407,Vic Martinelli (Earth-616),,Good,Male,Living,1980.0
15408,Vice (Grip) (Earth-616),,Bad,Male,Living,1990.0
15409,Vice (Power Tools) (Earth-616),Secret,Bad,Male,Living,1990.0
15410,Viciada (Earth-616),No Dual,Bad,Female,Living,
15411,Vicki of Humbabu (Earth-616),,Good,Female,Deceased,2002.0
15412,Vickie Danner (Earth-616),Public,,Female,Living,1994.0
15413,Vickie White (Earth-616),Public,,Female,Living,1996.0
15414,Victor (Earth-616),,Bad,Male,Living,2001.0
15415,Victor Alvarez (Earth-616),Secret,Good,Male,Living,2009.0
15416,Victor Avery (Earth-616),Secret,Bad,Male,Living,1962.0
15417,Victor Barlow (Earth-616),Secret,Bad,Male,Deceased,1989.0
15418,Victor Borkowski (Earth-616),Secret,Good,Male,Living,2003.0
15419,Victor Cartwright (Earth-616),,,Male,Living,1961.0
15420,Victor Cochran (Earth-616),Secret,Bad,Male,Deceased,1976.0
15421,Victor Conrad (Earth-616),Secret,Bad,Male,Living,1973.0
15422,Victor Frankenstein (Earth-616),Public,Neutral,Male,Living,1969.0
15423,Victor Infante (Earth-616),,Neutral,Male,Living,2002.0
15424,Victor Jay (Earth-616),Secret,Good,Male,Living,1940.0
15425,Victor Kohl (Earth-616),Secret,Bad,Male,Deceased,
15426,Victor Kreeger (Earth-616),,Bad,Male,Living,1984.0
15427,Victor Krueller (Earth-616),Public,Bad,Male,Deceased,1995.0
15428,Victor Lillian (Earth-616),Secret,Bad,Male,Living,1993.0
15429,Victor Ludwig (Earth-616),Secret,Bad,Male,Living,1996.0
15430,Victor Mancha (Earth-616),No Dual,Good,Male,Living,2005.0
15431,Victor Norman (Earth-616),Secret,Bad,Male,Living,1976.0
15432,Victor Palermo (Earth-616),Public,Good,Male,Living,1982.0
15433,Victor Pei (Earth-616),Public,,Male,Living,1993.0
15434,Victor Prazniki (Earth-616),Public,Good,Male,Living,1996.0
15435,Victor Slaughter (Earth-616),Public,Bad,Male,Living,1993.0
15436,Victor Stein (Earth-616),Secret,Bad,Male,Deceased,2003.0
15437,Victor Sternwood (Earth-616),Secret,Bad,Male,Living,1992.0
15438,Victor Strange (Earth-616),Secret,Good,Male,Deceased,1989.0
15439,Victor von Doom (Clone) (Earth-616),,,Male,Living,1978.0
15440,Victor von Doom (Counter-Earth) (Earth-616),Public,Good,Male,Living,1973.0
15441,Victor von Doom (Earth-616),Public,Bad,Male,Living,1962.0
15442,Victor von Doom (Heroes Reborn) (Earth-616),Public,Bad,Male,Living,1996.0
15443,Victor von Doom (Impostor) (Earth-616),Secret,Bad,Male,Living,1992.0
15444,Victoria (Earth-616),No Dual,Neutral,Female,Living,
15445,Victoria Anderson (Earth-616),No Dual,Good,Female,Living,2002.0
15446,Victoria Bentley (Earth-616),Public,Neutral,Female,Deceased,1963.0
15447,Victoria Creed (Earth-616),Secret,Neutral,Female,Deceased,1993.0
15448,Victoria Donnely (Earth-616),Secret,Good,Female,Living,2000.0
15449,Victoria Hand (Earth-616),No Dual,Neutral,Female,Deceased,2009.0
15450,Victoria Montesi (Earth-616),Secret,Good,Female,Living,1992.0
15451,Victoria Murdock (Earth-616),Secret,Bad,Female,Deceased,1947.0
15452,Victoria Snow (Earth-616),Public,Neutral,Female,Living,1998.0
15453,Victoria Star (Earth-616),Public,Good,Female,Living,1981.0
15454,Victoria Wingate Hellstrom (Earth-616),No Dual,Neutral,Female,Living,1974.0
15455,Victoria von Frankenstein (Earth-616),Public,Good,Female,Living,1975.0
15456,Vidar Odinson (Earth-616),Secret,Good,Male,Deceased,1984.0
15457,Videmus (Earth-616),Public,,Male,Living,2006.0
15458,Videoman (Earth-616),,,Male,Living,2006.0
15459,Viktor (Earth-616),Secret,Bad,Male,Deceased,2004.0
15460,Viktor Aleksandr Vikady (Earth-616),Secret,,Male,Deceased,1994.0
15461,Viktor Smerdilovisc (Earth-616),,Bad,Male,Living,2001.0
15462,Viktor Uvarov (Earth-616),Secret,Bad,Male,Deceased,2010.0
15463,Vil (Earth-616),Secret,Neutral,Female,Living,2010.0
15464,Vile (Earth-616),Secret,Neutral,Female,Deceased,2012.0
15465,Vili Borson (Earth-616),,Good,Male,Deceased,1963.0
15466,Viliven (Earth-616),,,Female,Living,2001.0
15467,Villac Umu (Earth-616),,Bad,Male,Living,1976.0
15468,Vinatos (Earth-616),No Dual,Neutral,Male,Living,
15469,Vince Dio (Earth-616),,Bad,Male,Living,2006.0
15470,Vince Garone (Earth-616),Public,Bad,Male,Deceased,1941.0
15471,Vince Sterling (Earth-616),,Bad,Male,Deceased,1970.0
15472,Vincent (Sisterhood of the Wasp) (Earth-616),Secret,Bad,Male,Living,2005.0
15473,Vincent Astor (Earth-616),No Dual,,Male,Living,2009.0
15474,Vincent Bloch (Earth-616),Secret,Neutral,Male,Living,1997.0
15475,Vincent Cain (Earth-616),,Bad,Male,Living,1994.0
15476,Vincent Cetewayo (Earth-616),,,Male,Living,1994.0
15477,Vincent Charles (Earth-616),Secret,Bad,Male,Living,1979.0
15478,Vincent Crane (Earth-616),No Dual,Good,Male,Living,2008.0
15479,Vincent Destine (Earth-616),,Bad,Male,Deceased,1994.0
15480,Vincent Frankenstein (Earth-616),Public,Bad,Male,Deceased,1974.0
15481,Vincent Gardner (Earth-616),Secret,Bad,Male,Living,1990.0
15482,Vincent Gonzales (Earth-616),No Dual,Bad,Male,Living,2007.0
15483,Vincent King (Earth-616),Public,Neutral,Male,Deceased,1947.0
15484,Vincent Martinelli (Earth-616),Public,,Male,Living,1980.0
15485,Vincent Patilio (Earth-616),,Neutral,Male,Living,1967.0
15486,Vincent Pettine (Earth-616),Public,Neutral,Male,Living,2006.0
15487,Vincent Sandhurst (Earth-616),Public,,Male,Deceased,1968.0
15488,Vincent Stegron (Earth-616),Public,Bad,Male,Living,1974.0
15489,Vincent Stevens (Earth-616),Public,Neutral,Male,Living,1994.0
15490,Vincent Stewart (Earth-616),Secret,Good,Male,Deceased,2002.0
15491,Vincente Cimetta (Earth-616),Secret,Bad,Male,Living,1996.0
15492,Vincente Fortunato (Earth-616),Secret,Bad,Male,Living,1996.0
15493,Vincenzo Karnelli (Earth-616),Public,Bad,Male,Living,2010.0
15494,Vindiktor (Romanov) (Earth-616),Secret,Bad,Male,Deceased,1998.0
15495,Vinnie Evans (Earth-616),No Dual,Good,Male,Living,1989.0
15496,Violet Lightner (Earth-616),Secret,Good,Female,Living,2007.0
15497,Violet Pinkerton (Earth-616),Secret,Bad,Female,Living,1992.0
15498,Violet Sanchez (Earth-616),Secret,Good,Female,Deceased,2006.0
15499,Viperus (Earth-616),Secret,,Male,Living,1980.0
15500,Vira (Tode) (Earth-616),No Dual,,Female,Living,1976.0
15501,Virago (Earth-616),,Bad,Female,Living,1973.0
15502,Virako (Earth-616),Secret,Good,Male,Living,1978.0
15503,Virginia Potts (Earth-616),No Dual,Good,Female,Living,1963.0
15504,Virginia Potts (Heroes Reborn) (Earth-616),No Dual,Good,Female,Living,1996.0
15505,Virginia Romita (Earth-616),,Good,Female,Living,1998.0
15506,Virgo (Ecliptic) (Earth-616),Secret,Bad,Female,Living,1997.0
15507,Virgo (LMD) (Earth-616),Secret,Bad,Female,Living,1977.0
15508,Virgo (Thanos' Zodiac) (Earth-616),Secret,Bad,Female,Deceased,2012.0
15509,Viridian (Earth-616),,,Male,Living,
15510,Virilian (Earth-616),,Bad,Male,Living,2010.0
15511,Virtual ORganism\/Turing EXperiment (Earth-616),,,,Living,1994.0
15512,Virtual Reality (Earth-616),Secret,,Male,Living,1991.0
15513,Virus (Corman) (Earth-616),Secret,Bad,Male,Living,2002.0
15514,Virusplague (Earth-616),Secret,Neutral,,Living,2012.0
15515,Visage (Earth-616),,Bad,Female,Living,2009.0
15516,Visalia (Earth-616),Public,Good,Female,Living,2000.0
15517,Visara (Earth-616),,Bad,Male,Deceased,1991.0
15518,Vise (Earth-616),Secret,Bad,Female,Living,1998.0
15519,Visher-Rakk (Earth-616),Secret,Bad,,Living,
15520,Vishnu (Hindu Deity) (Earth-616),,,Male,Living,1980.0
15521,Visigoth (Earth-616),Secret,Good,Male,Living,2011.0
15522,Visimajoris (Earth-616),,Bad,,Living,1977.0
15523,Vision (Doppelganger) (Earth-616),Secret,Bad,Male,Living,1992.0
15524,Vision (Earth-616),Secret,Good,Male,Living,1968.0
15525,Vision (Jonas) (Earth-616),Public,Good,Male,Deceased,2005.0
15526,Vision (Onslaught Reborn) (Earth-616),Public,Good,Male,Living,2007.0
15527,Vision (Skrull) (Earth-616),Secret,Bad,Male,Deceased,2008.0
15528,Vision (Taskmaster Robot) (Earth-616),Secret,Bad,Agender,Living,1998.0
15529,Visis (Earth-616),,Bad,Male,Living,1971.0
15530,Visog (Earth-616),,,Male,Deceased,1994.0
15531,Vitana (Earth-616),No Dual,Neutral,Female,Living,2009.0
15532,Vitchen (Earth-616),,,Male,Living,2000.0
15533,Vittio (Earth-616),,Neutral,Male,Living,1994.0
15534,Vittorio Montesi (Earth-616),Secret,,Male,Living,1992.0
15535,Vittorio Silvani (Earth-616),No Dual,Bad,Male,Living,1998.0
15536,Vivali (Earth-616),Public,Good,Male,Living,1994.0
15537,Vivian Dolan (Earth-616),Public,Bad,Female,Living,1986.0
15538,Vivian Raintree (Earth-616),No Dual,,Female,Living,1997.0
15539,Vivian Schist (Earth-616),No Dual,Neutral,Female,Living,1974.0
15540,Vixen (British Crimelord) (Earth-616),Secret,Bad,Female,Living,1983.0
15541,Vixen (Miss America Foe) (Earth-616),,Bad,Female,Deceased,1945.0
15542,Vlad Dracula (Bloodstorm One) (Earth-616),Secret,Bad,Male,Living,1994.0
15543,Vlad Dracula (Earth-616),No Dual,Bad,Male,Living,1951.0
15544,Vlad Tepulus (Earth-616),Public,,Male,Living,1973.0
15545,Vladimir (Bomb) (Earth-616),No Dual,Neutral,Agender,Living,
15546,Vladimir (Earth-616),,,Male,Living,1965.0
15547,Vladimir Dinu (Earth-616),,Bad,Male,Living,2011.0
15548,Vladimir Fortunov (Earth-616),,Bad,Male,Living,1964.0
15549,Vladimir Kravinoff (Earth-616),Secret,Bad,Male,Deceased,1994.0
15550,Vladimir Orekhov (Earth-616),Secret,Bad,Male,Living,1992.0
